ID_numb,MenuCode,Menu_Nail,Cost,Choice,Order,Filter1,Not US,Repeated excluding other filters,Repeated and same demographics,Repetitions-2,IP,Completed,Date,Latitud ,Longitud,Duration,FirstClick,LastClick,PageSubmit,ClickCount,2Alt_Asked,3AltAsked,4Alt_Asked,5Alt_Asked,6Alt_Asked,Binary_Timing - First Click,Binary_high_Timing - Last Click,Binary_high_Timing - Page Submit,Binary_high_Timing - Click Count,Binary1_menu,Binary1_choice,Binary1_order,Binary2_menu,Binary2_choice,Binary2_order,Binary3_menu,Binary3_choice,Binary3_order,Binary4_menu,Binary4_choice,Binary4_order,Binary5_menu,Binary5_choice,Binary5_order,Binary6_menu,Binary6_choice,Binary6_order,Binary7_menu,Binary7_choice,Binary7_order,Binary8_menu,Binary8_choice,Binary8_order,Binary9_menu,Binary9_choice,Binary9_order,Binary10_menu,Binary10_choice,Binary10_order,Gender,Age,Education,Ethnicity,Marital_status,Income,Employment,Pairwise Comparisons -Order,,First_Question
474,29,4,3,0,3,0,0,0,0,0,104.168.88.70,1,2018-09-13 10:51,29.95469666,-90.07510376,135,3.122,4.827,8.401,2,3,-,-,-,-,4.281,47.396,60.932,10,12,2,21,13,1,31,14,4,41,15,5,51,23,3,32,24,2,42,25,5,25,34,4,43,35,3,35,45,4,54,1,4,4,1,2,8,1,Q31|3-2|8|1-2|2-2|6|5|7|4|9|10,21,1
475,29,4,3,3,3,0,0,0,0,0,174.63.56.178,1,2018-09-13 10:52,42.96609497,-70.98809814,182,7.558,7.558,8.7,1,3,-,-,-,-,8.38,84.702,85.95,11,12,1,21,13,3,13,14,4,41,15,1,51,23,3,32,24,2,42,25,2,52,34,3,34,35,5,53,45,5,45,0,1,3,1,1,11,5,Q31|7|4|6|2-2|5|3-2|9|1-2|10|8,21,1
476,29,4,3,0,3,0,0,0,0,0,196.17.224.150,1,2018-09-13 10:53,39.09970093,-94.57859802,141,0,0,4.108,0,3,-,-,-,-,3.361,23.466,31.327,11,12,2,21,13,3,31,14,4,14,15,5,15,23,3,32,24,4,42,25,5,52,34,4,34,35,3,35,45,5,54,1,2,4,1,2,5,2,Q31|1-2|3-2|8|4|5|6|9|2-2|7|10,21,1
477,29,4,3,3,3,0,0,0,0,0,67.171.203.158,1,2018-09-13 10:55,45.48179626,-122.6004944,325,18.537,31.847,32.952,2,3,-,-,-,-,5.259,74.282,76.584,10,12,2,21,13,3,13,14,1,14,15,5,51,23,2,32,24,2,42,25,5,52,34,3,34,35,5,35,45,5,45,0,2,4,1,2,6,1,Q31|1-2|7|2-2|10|6|8|5|3-2|9|4,21,1
478,29,4,3,3,3,0,0,0,0,0,76.173.238.104,1,2018-09-13 10:57,21.34300232,-157.934906,223,8.01,8.01,10.061,1,3,-,-,-,-,6.43,54.959,56.546,10,12,1,21,13,3,31,14,4,14,15,5,51,23,3,23,24,4,42,25,2,52,34,3,43,35,3,53,45,4,54,0,3,4,4,2,5,1,Q31|8|7|3-2|1-2|2-2|10|5|4|9|6,12,0
479,29,4,3,0,3,0,0,0,0,0,174.221.14.111,1,2018-09-13 11:00,41.7480011,-87.71209717,188,2.397,17.754,18.765,5,3,-,-,-,-,3.397,60.235,62.329,46,12,1,12,13,3,13,14,4,41,15,1,51,23,3,23,24,4,42,25,2,52,34,3,34,35,5,53,45,5,45,1,2,3,1,2,4,1,Q31|9|7|8|3-2|6|2-2|4|10|5|1-2,21,1
480,29,4,3,3,3,0,0,0,0,0,204.220.24.106,1,2018-09-13 11:04,44.97950745,-93.17539978,180,3.923,3.923,6.059,1,3,-,-,-,-,10.952,69.535,70.757,10,12,2,21,13,3,13,14,4,41,15,5,51,23,3,23,24,2,42,25,5,25,34,3,43,35,5,53,45,5,54,0,3,4,1,2,6,1,Q31|6|10|3-2|7|4|9|2-2|5|1-2|8,12,0
481,29,4,3,3,3,0,0,0,0,0,172.58.27.134,1,2018-09-13 11:04,34.05439758,-118.2440033,144,3.198,3.198,4.681,1,3,-,-,-,-,3.739,59.237,61.337,10,12,2,12,13,3,31,14,1,41,15,5,51,23,2,32,24,2,42,25,2,25,34,4,43,35,5,35,45,5,45,1,3,4,4,1,4,1,Q31|1-2|8|6|5|9|7|2-2|10|4|3-2,12,0
482,29,4,3,3,3,0,0,0,0,0,71.50.203.240,1,2018-09-13 11:12,39.93760681,-77.66110229,87,3.74,3.74,8.267,1,3,-,-,-,-,3.689,24.657,28.015,11,12,2,21,13,1,13,14,1,14,15,1,15,23,2,23,24,2,24,25,2,52,34,3,34,35,3,53,45,5,45,0,3,4,1,2,7,1,Q31|5|9|4|6|2-2|3-2|1-2|7|10|8,12,0
483,29,4,3,0,3,0,0,0,0,0,184.60.39.92,1,2018-09-13 11:14,43.0796051,-89.37580109,333,54.377,54.377,55.394,1,3,-,-,-,-,5.591,88.744,90.272,12,12,2,21,13,3,13,14,4,41,15,5,15,23,2,23,24,2,42,25,2,25,34,3,34,35,5,53,45,5,45,0,2,4,1,2,8,1,Q31|7|4|6|3-2|5|10|2-2|1-2|9|8,21,1
484,29,4,3,0,3,0,0,0,0,0,104.153.19.24,1,2018-09-13 11:14,38.67120361,-88.49729919,128,0,0,6.459,0,3,-,-,-,-,7.177,43.397,44.728,10,12,2,21,13,3,13,14,4,41,15,5,15,23,2,23,24,2,42,25,2,25,34,3,43,35,5,35,45,5,45,0,3,5,1,2,10,1,Q31|8|7|1-2|10|5|4|2-2|3-2|9|6,12,0
485,29,4,3,3,3,0,1,0,0,0,190.124.31.58,1,2018-09-13 11:22,8,-66,85,3.158,3.158,4.462,1,3,-,-,-,-,1.599,23.382,29.151,13,12,2,21,13,1,13,14,1,14,15,1,51,23,3,32,24,2,42,25,5,25,34,3,43,35,5,35,45,5,45,1,2,5,1,1,6,5,Q31|9|3-2|7|10|5|6|8|4|1-2|2-2,12,0
486,29,4,3,3,3,0,0,0,0,0,104.200.35.95,1,2018-09-13 11:23,35.65280151,-97.47810364,158,4.388,8.983,9.76,3,3,-,-,-,-,7.098,36.106,37.727,10,12,1,21,13,3,31,14,4,41,15,1,51,23,2,32,24,2,42,25,2,52,34,3,34,35,3,53,45,4,45,0,2,5,1,2,1,1,Q31|9|4|6|10|8|1-2|3-2|5|7|2-2,12,0
487,29,4,3,3,3,0,0,0,0,0,71.83.160.54,1,2018-09-13 11:26,34.20050049,-118.1362,532,66.408,83.802,95.282,2,3,-,-,-,-,15.546,205.31,209.252,45,12,2,12,13,3,31,14,4,14,15,5,15,23,2,32,24,2,24,25,2,52,34,3,34,35,3,53,45,5,54,0,5,2,3,1,3,6,Q31|4|9|10|3-2|1-2|7|5|2-2|8|6,21,1
488,29,4,3,0,3,0,0,0,0,0,73.242.246.53,1,2018-09-13 11:29,36.47140503,-108.2509995,293,6.863,6.863,9.046,1,3,-,-,-,-,13.71,115.766,117.934,10,12,2,12,13,3,31,14,4,41,15,5,15,23,3,23,24,2,24,25,2,25,34,3,43,35,5,35,45,5,54,0,4,3,1,4,2,1,Q31|6|1-2|4|7|3-2|9|5|10|2-2|8,12,0
489,29,4,3,3,3,0,0,0,0,0,108.187.168.193,1,2018-09-13 11:34,37.75100708,-97.8219986,196,1.816,6.425,7.645,3,3,-,-,-,-,4.197,59.901,61.256,10,12,2,12,13,3,31,14,4,41,15,5,51,23,3,32,24,4,24,25,5,25,34,3,43,35,5,53,45,5,54,1,2,4,1,2,6,1,Q31|2-2|8|7|10|1-2|9|3-2|4|5|6,12,0
490,29,4,3,3,3,0,0,0,0,0,73.2.54.96,1,2018-09-13 11:37,37.90109253,-121.3995056,49,0.792,0.792,1.81,1,3,-,-,-,-,1.406,16.167,17.52,10,12,2,21,13,1,31,14,1,14,15,5,15,23,3,32,24,2,24,25,2,25,34,3,43,35,3,53,45,5,45,1,1,2,6,1,4,1,Q31|9|6|2-2|5|4|1-2|3-2|8|7|10,21,1
491,29,4,3,0,3,0,0,0,0,0,98.159.196.54,1,2018-09-13 11:41,34.80230713,-86.10279846,45,1.583,1.583,2.101,1,3,-,-,-,-,0.836,3.269,3.73,6,12,2,12,13,1,13,14,4,41,15,1,15,23,3,32,24,2,24,25,5,52,34,4,43,35,3,35,45,4,54,0,2,3,1,2,2,1,Q31|3-2|7|10|9|8|6|4|5|1-2|2-2,21,1
492,29,4,3,0,3,0,0,0,0,0,204.58.233.6,1,2018-09-13 11:53,41.30690002,-96.10639954,261,0,0,24.218,0,3,-,-,-,-,5.077,93.867,96.077,10,12,2,12,13,3,31,14,4,14,15,5,15,23,2,23,24,2,42,25,2,52,34,3,34,35,5,35,45,5,54,0,2,4,1,2,4,1,Q31|1-2|3-2|5|10|8|7|9|2-2|4|6,21,1
493,29,4,3,0,3,0,0,0,0,0,98.192.120.255,1,2018-09-13 11:55,33.62219238,-84.52310181,131,0,0,4.057,0,3,-,-,-,-,1.737,55.501,56.396,22,12,2,21,13,3,13,14,4,41,15,5,51,23,2,23,24,2,42,25,2,52,34,4,43,35,3,35,45,5,45,1,2,3,3,2,5,1,Q31|6|9|4|7|1-2|5|8|2-2|10|3-2,21,1
494,29,4,3,0,3,0,0,0,0,0,174.212.18.16,1,2018-09-13 12:15,33.90589905,-117.4030991,246,0,0,7.9,0,3,-,-,-,-,11.581,85.581,88.139,11,12,2,21,13,3,31,14,4,41,15,5,51,23,2,23,24,4,42,25,2,25,34,3,34,35,5,35,45,5,45,1,6,3,1,3,3,6,Q31|8|2-2|5|1-2|4|6|3-2|10|7|9,12,0
495,29,4,3,3,3,0,0,0,0,0,24.213.167.78,1,2018-09-13 12:55,40.73910522,-73.98259735,276,29.476,29.476,30.277,1,3,-,-,-,-,23.571,129.157,130.843,15,12,2,21,13,1,13,14,1,41,15,5,51,23,3,23,24,4,24,25,5,52,34,3,34,35,3,35,45,5,45,1,2,4,4,1,6,1,Q31|10|6|2-2|7|1-2|3-2|9|8|4|5,12,0
496,29,4,3,3,3,0,0,0,0,0,104.63.109.149,1,2018-09-14 12:26,32.63609314,-117.0531998,82,8.736,8.736,9.687,1,3,-,-,-,-,5.071,24.983,25.711,12,12,2,12,13,3,31,14,4,14,15,1,51,23,2,23,24,2,42,25,2,25,34,4,43,35,3,53,45,4,45,0,2,4,4,2,6,1,Q31|4|6|3-2|2-2|10|5|7|1-2|8|9,21,1
497,29,4,3,0,3,0,0,0,0,0,68.47.103.11,1,2018-09-14 12:27,44.83129883,-93.2779007,130,2.107,27.555,28.882,2,3,-,-,-,-,8.625,49.182,50.426,13,12,1,12,13,3,13,14,4,14,15,1,51,23,3,23,24,4,24,25,5,25,34,3,34,35,3,53,45,5,54,0,4,3,4,4,4,1,Q31|9|8|7|4|10|5|1-2|2-2|6|3-2,21,1
498,29,4,3,3,3,0,0,0,0,0,96.2.133.3,1,2018-09-14 12:30,45.26730347,-93.01959991,170,3.496,3.496,6.874,1,3,-,-,-,-,8.31,58.425,61.692,11,12,2,12,13,3,13,14,4,41,15,5,51,23,2,32,24,2,42,25,5,52,34,3,34,35,5,35,45,5,54,1,2,4,1,2,5,1,Q31|1-2|7|8|10|5|3-2|6|4|9|2-2,12,0
499,29,4,3,0,3,0,0,0,0,0,47.196.206.96,1,2018-09-14 12:32,28.14759827,-82.76409912,135,1.514,3.075,3.687,2,3,-,-,-,-,4.958,54.601,55.671,51,12,2,12,13,3,31,14,4,41,15,5,15,23,2,32,24,2,42,25,2,25,34,3,34,35,5,35,45,5,45,0,3,3,2,2,3,1,Q31|7|10|3-2|9|6|8|5|4|1-2|2-2,12,0
500,29,4,3,3,3,0,0,0,0,0,74.77.70.204,1,2018-09-14 12:33,43.07080078,-78.82009888,94,10.2,10.101,11.5,2,3,-,-,-,-,2.67,30.057,30.737,38,12,1,12,13,1,13,14,4,14,15,5,15,23,3,32,24,4,24,25,5,52,34,3,43,35,5,35,45,4,54,0,2,1,1,2,1,2,Q31|7|8|3-2|10|4|5|2-2|1-2|6|9,21,1
501,29,4,3,0,3,0,0,0,0,0,129.15.91.248,1,2018-09-14 12:37,35.25230408,-97.46029663,163,0,0,1.872,0,3,-,-,-,-,7.476,45.935,47.517,11,12,2,12,13,3,13,14,4,14,15,5,51,23,3,32,24,2,24,25,2,52,34,3,34,35,5,53,45,5,54,0,3,5,1,2,11,1,Q31|8|2-2|3-2|10|4|1-2|9|5|7|6,12,0
502,29,4,3,3,3,0,0,0,0,0,71.200.43.89,1,2018-09-14 12:39,39.15879822,-75.49410248,146,7.001,12.098,13.323,5,3,-,-,-,-,2.655,49.792,50.923,71,12,2,21,13,3,31,14,1,14,15,1,51,23,3,23,24,2,24,25,2,52,34,3,43,35,3,35,45,4,45,1,6,2,1,2,11,6,Q31|9|10|5|3-2|7|6|4|8|1-2|2-2,21,1
503,29,4,3,3,3,0,0,0,0,0,98.230.44.126,1,2018-09-14 12:44,30.52520752,-84.33209991,420,11.561,12.288,23.994,2,3,-,-,-,-,26.169,160.457,161.77,23,12,1,12,13,3,31,14,4,41,15,5,51,23,3,23,24,4,42,25,5,52,34,3,34,35,5,35,45,5,45,0,6,3,1,3,4,1,Q31|3-2|1-2|2-2|4|8|7|10|5|9|6,21,1
504,29,4,3,0,3,0,0,0,0,0,173.81.116.50,1,2018-09-14 12:51,38.35580444,-81.68379974,90,3.89,9.413,10.619,2,3,-,-,-,-,5.621,35.475,37.205,12,12,2,21,13,3,31,14,4,41,15,5,15,23,3,32,24,4,24,25,5,52,34,4,43,35,3,53,45,5,54,0,3,5,1,2,11,1,Q31|4|9|6|2-2|10|5|8|7|1-2|3-2,21,1
505,29,4,3,0,3,0,0,0,0,0,67.174.66.252,1,2018-09-14 12:52,37.34399414,-79.20639801,551,14.664,60.969,63.98,7,3,-,-,-,-,81.954,272.535,273.692,23,12,2,21,13,1,13,14,1,14,15,1,51,23,2,23,24,2,24,25,2,25,34,3,34,35,3,53,45,4,45,0,3,4,3,1,6,4,Q31|10|2-2|6|4|7|8|1-2|3-2|5|9,21,1
506,29,4,3,3,3,0,0,0,0,0,12.1.154.108,1,2018-09-14 12:57,31.70039368,-89.08429718,332,4.742,5.594,6.491,2,3,-,-,-,-,10.331,87.259,88.166,21,12,2,21,13,3,31,14,1,14,15,1,51,23,2,32,24,2,42,25,2,25,34,3,34,35,5,35,45,5,54,1,2,5,1,2,8,1,Q31|3-2|9|6|10|1-2|2-2|8|5|7|4,12,0
507,29,4,3,0,3,0,0,0,0,0,122.164.218.191,1,2018-09-14 13:01,13.08329773,80.28329468,133,2.408,3.88,11.224,2,3,-,-,-,-,1.142,49.639,51.464,15,12,2,12,13,3,31,14,4,14,15,5,51,23,2,32,24,2,42,25,2,52,34,3,43,35,3,53,45,5,54,1,3,5,1,2,5,1,Q31|9|1-2|10|3-2|6|4|8|2-2|5|7,21,1
508,29,4,3,3,3,0,0,0,0,0,70.122.3.180,1,2018-09-14 13:16,30.21980286,-98.3585968,259,1.528,16.61,19.002,2,3,-,-,-,-,13.496,76.853,79.996,11,12,2,12,13,3,31,14,4,14,15,5,51,23,2,32,24,2,24,25,2,52,34,3,43,35,5,53,45,5,45,0,1,3,1,2,7,4,Q31|10|8|5|6|3-2|1-2|7|4|9|2-2,21,1
509,29,4,3,0,3,0,0,0,0,0,99.7.61.137,1,2018-09-14 13:26,37.99420166,-121.6887054,193,0,0,22.877,0,3,-,-,-,-,5.444,76.309,78.353,10,12,2,21,13,3,13,14,4,41,15,5,51,23,3,23,24,2,24,25,5,52,34,3,43,35,5,53,45,5,54,1,2,4,1,1,8,1,Q31|3-2|10|5|4|9|2-2|1-2|8|6|7,21,1
510,29,4,3,0,3,0,0,0,0,0,174.255.13.119,1,2018-09-14 13:34,37.75100708,-97.8219986,191,1.403,1.403,8.053,1,3,-,-,-,-,3.157,61.424,62.571,54,12,2,12,13,3,13,14,4,41,15,5,51,23,3,32,24,4,42,25,5,52,34,3,43,35,5,53,45,5,54,1,1,4,1,1,6,1,Q31|9|8|1-2|6|10|5|4|3-2|2-2|7,21,1
511,29,4,3,3,3,0,1,0,0,0,41.80.135.219,1,2018-09-14 13:37,1,38,245,8.145,9.23,22.424,2,3,-,-,-,-,2.615,75.064,79.628,22,12,2,21,13,3,13,14,4,41,15,5,15,23,3,23,24,4,42,25,5,52,34,4,43,35,5,53,45,5,45,0,2,4,3,1,11,1,Q31|2-2|3-2|8|9|7|1-2|4|10|5|6,12,0
512,29,4,3,0,3,0,0,0,0,0,129.112.109.54,1,2018-09-14 13:49,32.83259583,-96.84670258,219,0,0,13.194,0,3,-,-,-,-,14.641,64.952,66.443,12,12,2,12,13,3,31,14,4,14,15,5,51,23,2,23,24,2,24,25,2,25,34,3,43,35,5,35,45,5,45,1,2,4,4,1,8,1,Q31|8|3-2|10|6|9|7|4|5|2-2|1-2,12,0
513,29,4,3,0,3,0,0,0,0,0,74.128.141.16,1,2018-09-14 13:53,39.01089478,-84.4335022,209,3.593,12.966,13.58,4,3,-,-,-,-,3.947,72.429,75.968,67,12,2,12,13,3,31,14,4,14,15,5,15,23,2,32,24,2,24,25,2,52,34,3,43,35,3,53,45,4,45,0,2,2,1,2,7,1,Q31|6|4|5|8|10|2-2|9|3-2|7|1-2,21,1
514,29,4,3,3,3,0,0,0,0,0,108.187.204.188,1,2018-09-14 14:03,37.75100708,-97.8219986,773,37.758,37.758,39.001,1,3,-,-,-,-,3.469,402.29,403.967,12,12,1,12,13,1,13,14,1,14,15,1,15,23,3,32,24,4,24,25,5,25,34,4,34,35,5,35,45,4,54,1,2,4,1,2,6,2,Q31|7|10|5|1-2|6|8|3-2|4|9|2-2,12,0
515,29,4,3,3,3,0,0,0,0,0,71.218.173.104,1,2018-09-14 14:07,39.73880005,-104.4083023,184,5.283,27.324,28.919,3,3,-,-,-,-,7.871,53.388,54.864,25,12,2,12,13,3,13,14,4,14,15,5,15,23,2,23,24,2,42,25,2,25,34,3,34,35,5,53,45,5,45,0,1,4,1,2,5,1,Q31|3-2|10|2-2|4|9|5|1-2|8|7|6,21,1
516,29,4,3,3,3,0,0,0,0,0,24.38.196.246,1,2018-09-14 14:08,40.61000061,-73.91079712,151,5.985,5.997,7.269,2,3,-,-,-,-,2.101,46.864,48.959,36,12,2,21,13,3,31,14,4,14,15,5,15,23,2,32,24,4,42,25,5,25,34,3,43,35,5,53,45,5,45,0,2,3,3,1,1,1,Q31|9|6|2-2|4|7|3-2|1-2|8|10|5,21,1
517,29,4,3,3,3,0,0,0,0,0,97.126.31.106,1,2018-09-14 14:34,47.54069519,-122.2711945,238,20.192,20.192,21.519,1,3,-,-,-,-,15.756,79.772,81.325,10,12,2,21,13,3,31,14,4,41,15,5,51,23,2,32,24,2,42,25,2,25,34,3,34,35,5,35,45,5,45,1,3,4,1,1,7,1,Q31|8|10|2-2|3-2|4|6|7|1-2|5|9,21,1
518,29,4,3,0,3,0,0,0,0,0,132.235.129.86,1,2018-09-14 14:35,39.30310059,-82.08280182,93,3.227,5.028,5.99,2,3,-,-,-,-,3.57,31.613,32.919,10,12,2,12,13,1,31,14,4,41,15,1,15,23,3,32,24,4,24,25,2,25,34,3,34,35,5,35,45,4,54,0,1,4,1,1,2,1,Q31|1-2|6|10|7|2-2|3-2|5|8|9|4,12,0
519,29,4,3,3,3,0,0,0,0,0,71.229.146.37,1,2018-09-14 15:08,38.27459717,-104.6503983,293,18.013,18.013,38.195,1,3,-,-,-,-,7.281,104.696,106.5,14,12,1,12,13,3,31,14,1,14,15,1,51,23,2,32,24,4,42,25,5,52,34,3,43,35,5,53,45,5,54,0,3,4,1,2,4,1,Q31|1-2|7|10|9|3-2|6|8|5|2-2|4,21,1
406,29,4,2,0,3,0,0,0,0,0,204.116.92.97,1,2018-08-25 16:42,34.63380432,-80.34970093,460,0,0,11.584,0,3,-,-,-,-,20.404,95.228,95.987,12,12,2,12,13,3,13,14,4,14,15,5,51,23,2,23,24,2,42,25,2,52,34,4,34,35,5,35,45,5,54,1,3,4,1,1,6,1,Q31|8|3-2|5|1-2|4|10|2-2|9|7|6,12,0
407,29,4,2,3,3,0,0,0,0,0,76.168.72.51,1,2018-08-25 16:43,33.92160034,-118.2453003,333,0.511,0.511,2.421,1,3,-,-,-,-,1.912,46.963,49.177,10,12,2,12,13,3,31,14,4,41,15,5,15,23,2,23,24,2,24,25,5,25,34,3,43,35,5,53,45,5,54,1,3,4,2,2,4,1,Q31|1-2|7|4|3-2|9|6|8|5|10|2-2,12,0
408,29,4,2,0,3,0,0,0,0,0,67.20.192.154,1,2018-08-26 11:19,42.7684021,-78.88710022,206,3.279,3.279,4.227,1,3,-,-,-,-,9.822,64.695,65.475,22,12,2,12,13,3,13,14,4,14,15,5,51,23,2,32,24,2,24,25,2,25,34,3,34,35,5,53,45,5,45,1,2,4,1,1,4,1,Q31|7|8|1-2|3-2|6|10|9|5|2-2|4,12,0
409,29,4,2,3,3,0,0,0,0,0,174.59.5.41,1,2018-08-26 11:22,40.56619263,-76.63379669,367,12.613,12.613,13.958,1,3,-,-,-,-,9.763,133.624,135.48,12,12,2,12,13,3,13,14,1,14,15,5,51,23,2,32,24,2,24,25,5,25,34,3,34,35,5,53,45,5,45,1,3,2,1,1,3,1,Q31|7|6|4|10|8|9|5|1-2|2-2|3-2,12,0
410,29,4,2,0,3,0,0,0,0,0,216.227.107.1,1,2018-08-26 11:23,46.87190247,-122.5737,451,0,0,14.523,0,3,-,-,-,-,13.626,131.624,133.74,12,12,1,21,13,3,31,14,1,14,15,5,51,23,2,23,24,2,24,25,2,52,34,3,34,35,3,53,45,5,45,1,3,2,1,2,6,2,Q31|1-2|7|10|6|2-2|4|3-2|8|9|5,12,0
411,29,4,2,0,3,0,0,1,0,1,69.203.194.105,1,2018-08-26 11:23,40.85960388,-73.93139648,116,0.947,1.586,2.786,2,3,-,-,-,-,2.407,26.735,28.085,10,12,2,21,13,3,13,14,4,41,15,5,15,23,2,32,24,4,24,25,5,52,34,3,34,35,5,35,45,5,45,0,2,5,4,1,12,1,Q31|1-2|9|5|3-2|2-2|8|7|10|6|4,12,0
412,29,4,2,0,3,0,0,0,0,0,99.203.20.55,1,2018-08-26 11:29,35.48320007,-78.67980194,326,8.887,8.895,9.939,2,3,-,-,-,-,1.486,119.84,120.82,59,12,2,21,13,3,31,14,4,14,15,5,15,23,3,32,24,2,24,25,2,25,34,3,43,35,5,53,45,5,54,1,2,2,1,1,1,2,Q31|8|4|6|5|1-2|9|2-2|10|3-2|7,12,0
413,29,4,2,0,3,0,0,0,0,0,108.35.207.4,1,2018-08-26 11:30,40.84609985,-74.59140015,404,1.882,6.442,7.067,3,3,-,-,-,-,7.844,72.269,74.273,23,12,2,21,13,3,13,14,4,14,15,5,15,23,2,32,24,2,24,25,2,25,34,3,34,35,5,53,45,5,45,1,2,5,6,1,7,1,Q31|1-2|10|5|9|7|6|3-2|8|4|2-2,12,0
414,29,4,2,3,3,0,0,0,0,0,173.170.40.248,1,2018-08-26 11:31,27.915802,-82.22899628,602,1.961,6.688,7.787,2,3,-,-,-,-,14.192,77.448,78.572,19,12,2,21,13,3,13,14,1,41,15,5,51,23,2,32,24,2,42,25,2,25,34,3,43,35,5,35,45,5,54,1,3,4,4,2,3,1,Q31|4|10|9|6|8|7|3-2|1-2|5|2-2,12,0
415,29,4,2,0,3,0,0,1,1,0,73.255.154.96,1,2018-08-26 11:41,26.97720337,-82.15540314,223,5.516,5.516,7.316,1,3,-,-,-,-,7.925,77.268,79.667,10,12,2,21,13,3,31,14,4,14,15,5,51,23,2,32,24,2,42,25,2,52,34,3,34,35,5,53,45,5,54,1,5,3,1,2,3,1,Q31|6|7|10|9|8|5|2-2|3-2|4|1-2,12,0
416,29,4,2,0,3,0,0,0,0,0,173.91.214.182,1,2018-08-26 12:23,41.17089844,-80.67990112,184,5.469,5.469,6.926,1,3,-,-,-,-,4.977,53.61,55.229,12,12,1,21,13,1,13,14,1,14,15,5,51,23,3,23,24,4,24,25,5,52,34,3,43,35,5,53,45,4,54,1,3,5,1,4,5,1,Q31|1-2|2-2|7|4|8|6|10|5|9|3-2,12,0
418,29,4,2,3,3,0,0,1,1,0,174.97.245.118,1,2018-08-26 13:28,39.46620178,-87.31479645,118,0.641,1.335,2.026,3,3,-,-,-,-,2.308,41.277,44.633,53,12,1,12,13,3,13,14,4,14,15,5,51,23,3,23,24,4,24,25,5,25,34,4,34,35,5,35,45,4,54,1,3,2,1,1,2,1,Q31|3-2|6|2-2|7|5|10|4|9|8|1-2,12,0
419,29,4,2,3,3,0,0,0,0,0,173.91.82.43,1,2018-08-28 11:30,41.9703064,-80.3125,201,11.827,13.059,13.594,2,3,-,-,-,-,6.311,66.91,67.848,11,12,2,12,13,3,31,14,1,14,15,5,15,23,2,32,24,2,24,25,5,25,34,3,34,35,5,53,45,5,54,0,2,5,1,1,5,1,Q31|1-2|8|6|3-2|2-2|7|10|4|9|5,12,0
420,29,4,2,3,3,0,0,0,0,0,216.36.11.149,1,2018-08-28 11:31,38.29069519,-76.52210236,180,8.965,8.965,10.004,1,3,-,-,-,-,6.45,44.952,48.165,11,12,2,21,13,3,13,14,1,14,15,5,51,23,2,23,24,2,42,25,2,52,34,3,43,35,5,53,45,5,45,1,1,3,1,1,4,5,Q31|2-2|9|4|8|10|6|5|7|1-2|3-2,12,0
421,29,4,2,0,3,0,0,0,0,0,73.208.106.43,1,2018-08-28 11:34,41.93099976,-88.00900269,314,3.978,10.81,12.365,3,3,-,-,-,-,19.23,133.019,134.678,10,12,2,12,13,3,13,14,1,14,15,5,15,23,2,23,24,2,24,25,2,25,34,3,34,35,5,35,45,5,45,0,3,4,1,2,11,1,Q31|4|7|6|3-2|1-2|2-2|8|9|10|5,21,1
422,29,4,2,3,3,0,0,0,0,0,68.170.242.87,1,2018-08-28 11:36,32.73849487,-81.61419678,232,16.582,17.664,18.391,2,3,-,-,-,-,5.662,51.139,51.986,10,12,2,21,13,3,13,14,4,14,15,5,51,23,2,23,24,2,42,25,2,25,34,3,34,35,5,53,45,5,54,0,3,4,1,2,11,4,Q31|1-2|4|3-2|9|10|6|8|7|5|2-2,21,1
423,29,4,2,0,3,0,0,0,0,0,99.203.118.136,1,2018-08-28 11:40,40.8309021,-73.90699768,107,0.727,0.727,1.249,1,3,-,-,-,-,0.996,60.201,62.292,70,12,2,21,13,3,31,14,1,41,15,5,51,23,2,32,24,2,24,25,5,25,34,3,34,35,5,35,45,4,54,1,2,4,4,1,3,1,Q31|10|7|1-2|4|8|2-2|9|6|3-2|5,12,0
424,29,4,2,0,3,0,0,0,0,0,64.203.205.175,1,2018-08-28 11:43,32.43890381,-80.74659729,739,5.479,5.479,6.579,1,3,-,-,-,-,19.661,61.891,63.427,10,12,2,21,13,3,31,14,4,41,15,5,51,23,2,23,24,2,42,25,2,25,34,3,43,35,3,35,45,5,54,0,3,4,1,2,3,4,Q31|8|4|3-2|1-2|9|2-2|5|7|10|6,12,0
425,29,4,2,0,3,0,0,0,0,0,66.168.194.54,1,2018-08-28 12:04,34.27310181,-83.89050293,262,0,0,0.773,0,3,-,-,-,-,2.72,53.839,55.142,11,12,2,21,13,3,31,14,4,41,15,5,15,23,3,32,24,4,24,25,2,52,34,3,34,35,5,35,45,5,45,0,3,4,1,2,5,1,Q31|7|2-2|3-2|6|1-2|10|5|4|8|9,12,0
426,29,4,2,3,3,0,0,0,0,0,24.30.110.246,1,2018-08-28 13:54,33.9335022,-84.39720154,341,19.728,19.728,20.426,1,3,-,-,-,-,3.846,72.947,73.893,10,12,2,12,13,3,31,14,4,14,15,5,15,23,2,23,24,2,24,25,2,25,34,3,34,35,5,53,45,5,54,1,4,4,1,2,12,1,Q31|1-2|5|8|9|2-2|7|6|10|4|3-2,21,1
